model,split_mode,train_fraction,run_idx,relation,relation_id,matrix_id,wave,reflexivity,symmetry,transitive,entity_count,anchor_entity_count,query_entity_count,transfer_matrix_count,transfer_train_rows,heldout_support_rows,support_pool_rows,evaluation_pool_rows,train_rows,valid_rows,test_rows,fit_time_s,predict_time_s,f1,precision,recall,accuracy,positive_rate_true,positive_rate_pred,tp,fp,fn,tn,average_precision,roc_auc
tabicl,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4322037319652736,1.5661229009274393,0.6,0.4878048780487805,0.7792207792207793,0.4666666666666667,0.5133333333333333,0.82,180,189,51,30,0.48259482839569995,0.43789163652177354
tabpfn,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.173518555937335,2.410531007917598,0.6253869969040248,0.463302752293578,0.9619047619047619,0.4622222222222222,0.4666666666666667,0.9688888888888889,202,234,8,6,0.47535617883741943,0.504484126984127
tabicl,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.43805037799756974,1.3479225430637598,0.6363636363636364,0.4666666666666667,1.0,0.4666666666666667,0.4666666666666667,1.0,210,240,0,0,0.475061548176131,0.487797619047619
tabpfn,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1834054349455982,2.432451405096799,0.6947368421052632,0.5513126491646778,0.9390243902439024,0.5488888888888889,0.5466666666666666,0.9311111111111111,231,188,15,16,0.5773280270798271,0.5488601944842978
tabicl,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4418383940355852,1.5678514399332926,0.44711538461538464,0.5470588235294118,0.3780487804878049,0.4888888888888889,0.5466666666666666,0.37777777777777777,93,77,153,127,0.5532127181906351,0.5004882034114458
tabpfn,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1876838599564508,2.469218192039989,0.6486486486486487,0.48,1.0,0.48,0.48,1.0,216,234,0,0,0.49399372656710483,0.5272139126305794
tabicl,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.5845947019988671,1.3463420360349119,0.5853658536585366,0.4692737430167598,0.7777777777777778,0.4711111111111111,0.48,0.7955555555555556,168,190,48,44,0.4950782580571898,0.509150443178221
tabpfn,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.20215852803085,2.430208674981259,0.6676557863501483,0.5056179775280899,0.982532751091703,0.5022222222222222,0.5088888888888888,0.9888888888888889,225,220,4,1,0.5266051460845109,0.5132881503289929
tabicl,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.41002768103498966,1.596935675945133,0.47706422018348627,0.5024154589371981,0.45414847161572053,0.49333333333333335,0.5088888888888888,0.46,104,103,125,118,0.48837133645382375,0.4806457349483293
tabpfn,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1859318879432976,2.4665112498914823,0.6686478454680534,0.5044843049327354,0.9911894273127754,0.5044444444444445,0.5044444444444445,0.9911111111111112,225,221,2,2,0.5547806654877901,0.5359732126982872
tabicl,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4068373339250684,1.5600632859859616,0.5433070866141733,0.49110320284697506,0.6079295154185022,0.48444444444444446,0.5044444444444445,0.6244444444444445,138,143,89,80,0.5245471717539253,0.5003555836510539
tabpfn,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.220768770086579,2.436544300056994,0.6576980568011959,0.48997772828507796,1.0,0.4911111111111111,0.4888888888888889,0.9977777777777778,220,229,0,1,0.4653144990014486,0.469604743083004
tabicl,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.40338522603269666,1.5831734230741858,0.6169491525423729,0.4918918918918919,0.8272727272727273,0.49777777777777776,0.4888888888888889,0.8222222222222222,182,188,38,42,0.4843117209113679,0.5034584980237153
tabpfn,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2669418229488656,2.4464855879778042,0.6666666666666666,0.5033557046979866,0.9868421052631579,0.5,0.5066666666666667,0.9933333333333333,225,222,3,0,0.5018661406625824,0.47826774142563616
tabicl,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.40531467203982174,1.5840708910254762,0.3791208791208791,0.5073529411764706,0.3026315789473684,0.49777777777777776,0.5066666666666667,0.3022222222222222,69,67,159,155,0.5336434282519676,0.5361249407302038
tabpfn,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1976534539135173,2.424746374017559,0.686838124054463,0.5443645083932853,0.930327868852459,0.54,0.5422222222222223,0.9266666666666666,227,190,17,16,0.5408353621916263,0.4808312112048385
tabicl,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.43356268003117293,1.5822892129654065,0.16608996539792387,0.5333333333333333,0.09836065573770492,0.46444444444444444,0.5422222222222223,0.1,24,21,220,185,0.5596401672009761,0.5143741047270413
tabpfn,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1976654999889433,2.429785256041214,0.6341463414634146,0.4642857142857143,1.0,0.4666666666666667,0.4622222222222222,0.9955555555555555,208,240,0,2,0.4881283054450285,0.5269687698664971
tabicl,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.39955510199069977,1.5927768950350583,0.6365054602184087,0.47113163972286376,0.9807692307692307,0.4822222222222222,0.4622222222222222,0.9622222222222222,204,229,4,13,0.4390695259397762,0.48593452002542914
tabpfn,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1942779859527946,2.430816467036493,0.6885245901639344,0.532258064516129,0.9746835443037974,0.5355555555555556,0.5266666666666666,0.9644444444444444,231,203,6,10,0.548615859748977,0.5104989996236209
tabicl,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4349415600299835,1.3527245339937508,0.568,0.5399239543726235,0.5991561181434599,0.52,0.5266666666666666,0.5844444444444444,142,121,95,92,0.5508575563715279,0.531259285671837
tabpfn,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1886336139868945,2.4691024139756337,0.6696428571428571,0.5044843049327354,0.995575221238938,0.5066666666666667,0.5022222222222222,0.9911111111111112,225,221,1,3,0.5164598127941383,0.5007012484197219
tabicl,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4823798460420221,1.598922012024559,0.5890909090909091,0.5,0.7168141592920354,0.49777777777777776,0.5022222222222222,0.72,162,162,64,62,0.48870252325950475,0.4981629266750948
tabpfn,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1923642699839547,2.433888115105219,0.6098807495741057,0.5056497175141242,0.7682403433476395,0.4911111111111111,0.5177777777777778,0.7866666666666666,179,175,54,42,0.5428223969916341,0.5094737050295683
tabicl,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.5708982980577275,1.3528181180590764,0.6549520766773163,0.5216284987277354,0.8798283261802575,0.52,0.5177777777777778,0.8733333333333333,205,188,28,29,0.5384307506833793,0.49740907023199704
tabpfn,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2062687079887837,2.613811434013769,0.6932153392330384,0.5316742081447964,0.9957627118644068,0.5377777777777778,0.5244444444444445,0.9822222222222222,235,207,1,7,0.5308067672097923,0.4988515761127832
tabicl,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.43593860196415335,1.5830847200704738,0.6614664586583463,0.5234567901234568,0.8983050847457628,0.5177777777777778,0.5244444444444445,0.9,212,193,24,21,0.5646996694151593,0.5398285284333914
tabpfn,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2154148139525205,2.4381997120799497,0.6517241379310345,0.5675675675675675,0.7651821862348178,0.5511111111111111,0.5488888888888889,0.74,189,144,58,59,0.5830971641378333,0.5469775233840569
tabicl,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.5564051180845127,1.352093653054908,0.525,0.5407725321888412,0.5101214574898786,0.49333333333333335,0.5488888888888889,0.5177777777777778,126,107,121,96,0.5421112529715705,0.4915737619911849
tabpfn,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2060217839898542,2.44299344799947,0.6764705882352942,0.5111111111111111,1.0,0.5111111111111111,0.5111111111111111,1.0,230,220,0,0,0.513677140311356,0.500691699604743
tabicl,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.3957568180048838,1.5664477919926867,0.6687116564417178,0.5165876777251185,0.9478260869565217,0.52,0.5111111111111111,0.9377777777777778,218,204,12,16,0.50237169343606,0.4765810276679842
tabpfn,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1975007329601794,2.43596954701934,0.653250773993808,0.4929906542056075,0.9678899082568807,0.5022222222222222,0.48444444444444446,0.9511111111111111,211,217,7,15,0.4788925988783553,0.4991695665928504
tabicl,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.3931921040639281,1.583491257042624,0.6516516516516516,0.484375,0.9954128440366973,0.48444444444444446,0.48444444444444446,0.9955555555555555,217,231,1,1,0.5104691527798402,0.5354318253717177
tabpfn,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1911376740317792,2.434043345041573,0.6466876971608833,0.5,0.9151785714285714,0.5022222222222222,0.49777777777777776,0.9111111111111111,205,205,19,21,0.4806759714487783,0.4762958280657396
tabicl,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4479680120712146,1.6293636648915708,0.6605222734254992,0.5035128805620609,0.9598214285714286,0.5088888888888888,0.49777777777777776,0.9488888888888889,215,212,9,14,0.5288192206179013,0.5420551517067003
tabpfn,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2291010769549757,2.4631857560016215,0.6522462562396006,0.5254691689008043,0.8596491228070176,0.5355555555555556,0.5066666666666667,0.8288888888888889,196,177,32,45,0.5167372919696701,0.5124466571834994
tabicl,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.45518356596585363,1.6020346839213744,0.6469673405909798,0.5012048192771085,0.9122807017543859,0.4955555555555556,0.5066666666666667,0.9222222222222223,208,207,20,15,0.5213097366277089,0.49879484747905806
tabpfn,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2016452820971608,2.451840955996886,0.6534954407294833,0.49653579676674364,0.9555555555555556,0.49333333333333335,0.5,0.9622222222222222,215,218,10,7,0.48920767282266725,0.4529777777777778
tabicl,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.42694968602154404,1.566148980986327,0.6626686656671664,0.5,0.9822222222222222,0.5,0.5,0.9822222222222222,221,221,4,4,0.514605646924269,0.5006518518518519
tabpfn,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.186222036019899,2.4435537779936567,0.672645739910314,0.5090497737556561,0.9911894273127754,0.5133333333333333,0.5044444444444445,0.9822222222222222,225,217,2,6,0.49356144359732446,0.49597992927836276
tabicl,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.43839995900634676,1.5634578020544723,0.6746626686656672,0.5113636363636364,0.9911894273127754,0.5177777777777778,0.5044444444444445,0.9777777777777777,225,215,2,8,0.5505183367974386,0.5466209675826238
tabpfn,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1969564349856228,2.4161131780128926,0.659606656580938,0.4977168949771689,0.9775784753363229,0.5,0.4955555555555556,0.9733333333333334,218,220,5,7,0.48978856930273507,0.49469587720511254
tabicl,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m006,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.45972706901375204,1.3473099309485406,0.6586826347305389,0.4943820224719101,0.9865470852017937,0.49333333333333335,0.4955555555555556,0.9888888888888889,220,225,3,2,0.4999667488156649,0.5082278105924418
tabpfn,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2161740720039234,2.4407527460716665,0.6716867469879518,0.5138248847926268,0.9695652173913043,0.5155555555555555,0.5111111111111111,0.9644444444444444,223,211,7,9,0.4975354250560742,0.4862648221343874
tabicl,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4244422260671854,1.6131030670367181,0.5070422535211268,0.47191011235955055,0.5478260869565217,0.45555555555555555,0.5111111111111111,0.5933333333333334,126,141,104,79,0.47487519746213286,0.4499308300395257
tabpfn,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2234224289422855,2.434445400023833,0.6272577996715928,0.4973958333333333,0.8488888888888889,0.4955555555555556,0.5,0.8533333333333334,191,193,34,32,0.45839512134777277,0.4416493827160494
tabicl,leave_matrix_out_support,0.8,1,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.5430933790048584,1.349745394079946,0.595903165735568,0.5128205128205128,0.7111111111111111,0.5177777777777778,0.5,0.6933333333333334,160,152,65,73,0.533418820033376,0.5184098765432099
tabpfn,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1988260429352522,2.4323063159827143,0.6595744680851063,0.5070093457943925,0.9434782608695652,0.5022222222222222,0.5111111111111111,0.9511111111111111,217,211,13,9,0.48062894046376764,0.46611660079051376
tabicl,leave_matrix_out_support,0.8,2,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.42204147204756737,1.5946990880183876,0.6254071661237784,0.5,0.8347826086956521,0.4888888888888889,0.5111111111111111,0.8533333333333334,192,192,38,28,0.5418165466635789,0.5049407114624506
tabpfn,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2119532189099118,2.428305251058191,0.6550079491255962,0.5268542199488491,0.865546218487395,0.5177777777777778,0.5288888888888889,0.8688888888888889,206,185,32,27,0.5345317472051916,0.5063817980022198
tabicl,leave_matrix_out_support,0.8,3,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.41210358205717057,1.5514832239132375,0.5154639175257731,0.5060728744939271,0.5252100840336135,0.4777777777777778,0.5288888888888889,0.5488888888888889,125,122,113,90,0.5455185553272008,0.4782087363247186
tabpfn,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1869486129144207,2.4246744700940326,0.6696562032884903,0.5045045045045045,0.9955555555555555,0.5088888888888888,0.5,0.9866666666666667,224,220,1,5,0.48460903044653786,0.4853432098765432
tabicl,leave_matrix_out_support,0.8,4,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4237449540523812,1.5983201450435445,0.62,0.496,0.8266666666666667,0.49333333333333335,0.5,0.8333333333333334,186,189,39,36,0.5188428226664147,0.4969382716049383
tabpfn,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1847420489648357,2.4592161900363863,0.6448598130841121,0.4928571428571429,0.9324324324324325,0.49333333333333335,0.49333333333333335,0.9333333333333333,207,213,15,15,0.5015217984902068,0.4941322901849218
tabicl,leave_matrix_out_support,0.8,5,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.454700667061843,1.5800415839767084,0.637904468412943,0.4847775175644028,0.9324324324324325,0.4777777777777778,0.49333333333333335,0.9488888888888889,207,220,15,8,0.5210141160835956,0.4913663663663663
tabpfn,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1706271200673655,2.42268196598161,0.6646433990895296,0.5140845070422535,0.9399141630901288,0.5088888888888888,0.5177777777777778,0.9466666666666667,219,207,14,10,0.5402638586415545,0.5090583651430944
tabicl,leave_matrix_out_support,0.8,6,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.43680764199234545,1.3523878189735115,0.5974499089253188,0.5189873417721519,0.703862660944206,0.5088888888888888,0.5177777777777778,0.7022222222222222,164,152,69,65,0.5506753686540651,0.5269278693063825
tabpfn,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.38565844099503,2.4653374410700053,0.6568144499178982,0.5405405405405406,0.8368200836820083,0.5355555555555556,0.5311111111111111,0.8222222222222222,200,170,39,41,0.5771477153368674,0.5567728886156775
tabicl,leave_matrix_out_support,0.8,7,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.41965529997833073,1.609382934984751,0.6298157453936348,0.5251396648044693,0.7866108786610879,0.5088888888888888,0.5311111111111111,0.7955555555555556,188,170,51,41,0.5680590287392044,0.5227448491939163
tabpfn,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2292514580767602,2.414982746937312,0.6586466165413534,0.49324324324324326,0.9909502262443439,0.4955555555555556,0.4911111111111111,0.9866666666666667,219,225,2,4,0.5182040084760594,0.5259835207176589
tabicl,leave_matrix_out_support,0.8,8,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.4654633409809321,1.3513016590150073,0.637904468412943,0.48364485981308414,0.9366515837104072,0.4777777777777778,0.4911111111111111,0.9511111111111111,207,221,14,8,0.506863746232142,0.49980240668655773
tabpfn,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.2020078200148419,2.423200184945017,0.6542056074766355,0.5060240963855421,0.9251101321585903,0.5066666666666667,0.5044444444444445,0.9222222222222223,210,205,17,18,0.4887395046720649,0.4873372710930246
tabicl,leave_matrix_out_support,0.8,9,symmetric,A01,A01_m007,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,0.6299104559002444,1.5792472009779885,0.6239737274220033,0.4973821989528796,0.8370044052863436,0.4911111111111111,0.5044444444444445,0.8488888888888889,190,192,37,31,0.48684033881886135,0.45440627407597645
tabpfn,leave_matrix_out_support,0.8,0,symmetric,A01,A01_m008,1,none,symmetric,0,50,50,0,9,22500,2000,2500,500,24500,50,450,1.1903221110114828,2.6480173809686676,0.6453576864535768,0.48072562358276644,0.9814814814814815,0.4822222222222222,0.48,0.98,212,229,4,5,0.5068225975151298,0.5169060620449509
